id	text	HS	TR	AG
6622	@MarkDavisRaider Mike I don't know you from a hole in the wall you're a businessman either way you can't lose, butâ€¦ https://t.co/x7BEBK4HqD	0	0	0
6623	Did you know that Gurmeet Ram Rahim Singh Ji has donated 25 lacs from the Earning of Jattu Engineer for bone bank! https://t.co/MRZS6jJWhI'	0	0	0
6624	@zesty_leftwing Its the muslins, you can't object to rape in Islam, to do so is to insult Muhammed.	0	0	0
6625	Politically, I call it rape whenever a woman has sex and feels violated.-Catharine MacKinnon	0	0	0
6626	@midhatkidwai @slavish @polysmind what is the name of the hole from where your shit?? dou you shit from your brain?â€¦ https://t.co/wWsASwAiH3	0	0	0
6627	When you come in the house @ 3 &amp; itâ€™s a problem ðŸ˜‚ðŸ˜‚ FSE Shut Up Hoe &amp; GTB	0	0	0
6628	And you won't get me in a hole to rot with your hemlock on the rocks.	0	0	0
6629	A boy does everything to finish school with flying colors &; you expel him few days before his graduation? Did he kill or rape anyone?	0	0	0
6630	@Gaurav220594 You whilst looking at ur cock 'where is it? Why is it so small?'	0	0	0
6631	@_juliannemoore @rosemcgowan No you are not pulling out. Amazon have decided not to show the rape produced series to try and look better. Don't pretend it's your choice	0	0	0
6632	71-32-6, you literally aren't good enough to win 1/3 of our meetings. Go back to your hole https://t.co/ioHtEAzEjh	0	0	0
6633	@ajaydevgn you sir such a humble person but @aamir_khan he is a business man. Ab to confirm ho gaya screen 50-50 hi milega ðŸ˜‚	0	0	0
6634	@SixxVazquez Lmao on my grandmother , you never knew me in 2012 so stop while you really ahead hoe	0	0	0
6635	Lol no. Not in that sense, you give yourself to your husband doesnt mean he should rape. The woman is still the primary owner of her body. https://t.co/5JtIze5cFf	0	0	0
6636	everytime i reach the highlights of smut im reading me: ok hoe calm down calm down sit your ass relax its just a smut	0	0	0
6637	@BugsySeigal @brian_bluesky @mikelallen6 For somebody who supports white rape, you are thankfully the minority. Get a fucking life and donâ€™t breed. Imbecile.	0	0	0
6638	@dq_keepit100 @YouTube lmfao.. fasho.. you alreday kno i was doing thus hoe huh	0	0	0
6639	Around 70 messages from men &amp; fake accounts honestly ðŸ™„ you are Soooooooooooo boring send nudes,do you like cock, how wet are you ðŸ˜´#TeenSlut	0	0	0
6640	@weathernetwork When you sleep in the night and there's a hole in the bottom and you don't notice it you're most likely going to drown.	0	0	0
6641	@embedded_iot I tell you what... I could fall down the rabbit hole of collecting old medical stuff! Gorgeous!	0	0	0
6642	@NamesNotBecky Do you have a tow bar on your ram?	0	0	0
6643	My brother is such a dick to his girlfriend who is so damn nice and it literally pisses me off.	0	0	0
6644	@jackie__20 At least you got to go hoe	0	0	0
6645	@suicidal_harlot @bratfuck @brattycunt your own source doesn't even say what you claim it does. *with the exception of rape* is what it says	0	0	0
6646	@realDonaldTrump I though in a free country you could worship whoever you want too? Isnt america the home of the free? You're a cunt	0	0	0
6647	In America, only 7% of rapists are convicted. It's about power - men want to know they can rape, harass, abuse any woman &amp; get away with it.	0	0	0
6648	How far can you go down the rabbit hole ?	0	0	0
6649	Nah If i kiss my girl my dick gonna get hard &; im tryna fck ðŸ¤·ðŸ»â€â™€ï¸ You sleep !! https://t.co/4KNYEJAaB5	0	0	0
6650	@billshortenmp The man asked you a question. Make sure you answer it you weak bubble headed socialist union whore. https://t.co/t9G53v0ieD	0	0	0
6651	@Dreddnought are you ok Hun? Thereâ€™s a Mark shaped hole in my Facebook. â¤ï¸â¤ï¸â¤ï¸â¤ï¸	0	0	0
6652	@joshtame123 Watch the trailer you stupid cunt, youâ€™ll love it	0	0	0
6653	My bunker alfa in my phone have only 1 floor I know this is a problem with my ram . But can you fix it soon . Need chopper @LastDaySurvival	0	0	0
6654	If you voted yes ya moms a hoe	0	0	0
6655	@2SatanSatire @CogGrinder @N4tTurner Welp I think you said the correct thing. Though now he's protected his tweets. What a fuckin cunt.	0	0	0
6656	@mattkeogh Shame you won't protect children from threats of violence, harassment or rape	0	0	0
6657	@betterpakistan @ImranKhanPTI Hoe your dreams also return to you as nightmare	0	0	0
6658	Bitch boi still doesnâ€™t know his girl still barking up my tree ðŸ˜´	0	0	0
6659	BEL WHERE THE HELL ARE YOU YOUR SIDE HOE MINHYUK IS NOW IN BLACK MYDMD!DMMF	0	0	0
6660	69. #Bozo is the friend who tries to con you into privacy so he can either pressurise you into consensual sex or rape you.	0	0	0
6661	It's so annoying how people believe that the husband can rape the wife. She doesnt want sex at that time you should understand not force her	0	0	0
6662	Saturday Twitter Tip Find 5 men you disagree with Ensure they are blocked to prevent rape and death threats Ignâ€¦ https://t.co/I6p5bFip1j	0	0	0
6663	@MomoMischief got really excited hearing you on Ricoâ€™s stream only to find out you still arenâ€™t streaming because of ram issues. ::lesigh::	0	0	0
6664	You're chip leader and your hole cards are 6h Js are you taking it down?	0	0	0
6665	@realDonaldTrump NOT LONG NOW BEFORE YOU ARE IMPEACHED .. YOU YELLOW BELLIED SELF-CENTRED CUNT ...... NEVER DID NATIONAL SERVICE .. COWARD!	0	0	0
6666	â€œ go talk to your side hoes â€œ first of all you are the side ho ðŸ˜‚ðŸ˜‚ðŸ˜‚	0	0	0
6667	@m_poncho Useless stupid cunt furious	0	0	0
6668	@DVATW I know you don't apply common sense, but common sense says no-one would be cautioned for rape is a successful prosecution was possible.	0	0	0
6669	@Zaddy__Zayn @Noleen_ZjM @anupamae hoe you dont even know??Tragique....add me back	0	0	0
6670	@The_Hallam38 @jodielouise812 Ps - Andy, Iâ€™ll meet you at the Ram in town for the Rams game today. Really excited for this one!	0	0	0
6671	@GrahamPerrettMP @vanOnselenP at least he speaks out against organisations who threaten to rape children you applaud them and support them.	0	0	0
6672	@AllStarBacon Honestly, if they are calling you a cunt for not responding to them in time because they have issues, that's pretty fucking shitty. Love ya	0	0	0
6673	Rene Lavice, Jareth - Let You Go (Ram) #DrumnBass https://t.co/P4OW8uqtu6	0	0	0
6674	@trumpsterMG @realDonaldTrump You're a dick. Said every woman ever	0	0	0
6675	Only you hoe	0	0	0
6676	Online seller, pls display price you cunt!	0	0	0
6677	...we need to be the ones to ensure this culture of rape, and this belief that power gives you entitlement ends with this generation...	0	0	0
6678	Apparently 'fuck off and die you stupid cunt' with no prior engagement is within twitter rules. I bet @jack would disagree if i tweeted that	0	0	0
6679	Don't let the world ending distract you from the fact that you're a hoe.	0	0	0
6680	@lemmymat @BelAkinyii Hata maasai wako na aids you stupid son of a bitch. Luos are the ones who live lavish lifestyle in Kenya while u live like bedbugs. Puga	0	0	0
6681	@AlfieKent98 Grow up you slag	0	0	0
6682	@gbz2016 @dreammail4u @timesofindia @sagarikaghose How many women commited Jouhar to avoid rape and captivity? Those who don't learn from history are condemned to repeat it..	0	0	0
6683	Note saying'what do you mean I dont need ID EVERYONE knows who I am' makes you look like an a%â‚¬hole #relaxthereDListcelebrity #humbleclearly	0	0	0
6684	When you find yourself in a hole, quit digging. - Will Rogers #quote	0	0	0
6685	@AJEnglish What do you expect, they were captive of Muslims following the Qur'an. It allows rape and murder of captive infidels. Read your own book and that it does.	0	0	0
6686	Oh You Cunt! It's 9:30AM	0	0	0
6687	Sucking dick behind close doors but fucking pussy openly	0	0	0
6688	@EkCupCoffee You went to Ram Ashraya for lunch. In the evening? ðŸ˜± But Ram Ashraya is ðŸ‘Œ though.	0	0	0
6689	Remind me what I pay NI for. And what the fuck have you done with our money cunt? https://t.co/OGyzE5SxrO	0	0	0
6690	Im not a hoe and you not gone treat me like one, people donâ€™t understand that. ðŸ¤¦ðŸ¾â€â™‚ï¸	0	0	0
6691	The woman who #accused nelly of #rape has dropped her case. https://t.co/TVobycC1GT https://t.co/zd6lu1fbhc	0	0	0
6692	@aliceharg Iâ€™m pretty sure itâ€™s me, says Tom right there you dumb cunt	0	0	0
6693	To use rape as a weapon towards women are far worse than using a bullet. Only other men can help the women in Burma. Stand up for the women	0	0	0
6694	When it comes to rape, you can't be too careful	0	0	0
6695	@DaithiDeNogla Will you be throwing the odd 'Waaaaahhhhhh', 'Cunt' or 'Fook sake boys' in the mix? Or will that just be behind the scenes. ðŸ˜‰	0	0	0
6696	Life a hoe but gaw damn shit just so good when you hitting it right	0	0	0
6697	New blog post: ZX81 internal 16K RAM upgrade in a way which is reversible should you want to go back to the stock 1K https://t.co/HFHFW2rdfZ https://t.co/8P94dShV07	0	0	0
6698	@BiteSized_Meg how drunk was this a hole and did you threaten to chop it off in theme with the month?	0	0	0
6699	Iran: Justice needed for rape &; murder of 7-yr-old girl but executing the 17-yr-old boy convicted doesn't deliver it https://t.co/OOtdDUnpmA	0	0	0
6700	@Brian_Glow Aye every cunt can see yer a pure irrelevance other than the rangers twitter maws n daâ€™s that follow follow you hahhaha	0	0	0
6701	@DivvyLad @baronessbatz @JohnMoylan01 @GreatOrmondSt @TfLTPH Shut up you bald cunt	0	0	0
6702	@Flowabelle @cryptoriana wait are you saying that the canine birth canal is not a puppy sized hole in the mother's belly?	0	0	0
6703	Yâ€™all gas Eminemâ€™s ass way too much for me like the way that grown ass man talks about rape and beating women is not excusable.	0	0	0
6704	@LeftisEvil6 Legally it is rape if you inserted something inside someone without their consent	0	0	0
6705	@leedixon547 @trollier10 @snoopdoggwanabe Happy birthday you crazy cunt ðŸ˜˜#EarthWormJim	0	0	0
6706	@ThreeSixRW @6abc White man rape also. Brock Turner got caught raping a women only served 3 monthe	0	0	0
6707	The woman who #accused nelly of #rape has dropped her case. https://t.co/YMPYuUg39U https://t.co/ylKi79ZCil https://t.co/BeyS2xbApF	0	0	0
6708	Really up wondering why this bitch wants all my seconds ðŸ˜‚ 40 something year old whore	0	0	0
6709	81. #Bozo invites u round for a seemingly harmless sleep over but will spend all night trying to con you into sex or even rape u	0	0	0
6710	@whvholst Do you even see ECC RAM on their website? Because I don't.	0	0	0
6711	@Terroriser Brian you shouldâ€™ve got RGB ram!!!	0	0	0
6712	When the woman says â€œnoâ€ and the husband forces himself on her, thatâ€™s rape. Please sir, you sound uneducated https://t.co/n6JhaT1ywb	0	0	0
6713	Donâ€™t you dare call a woman a hoe in front of me, I didnâ€™t spend all this time hoeing to not get my credit! Foh!	0	0	0
6714	@realDonaldTrump Sold out to the chicken hawks ya cock ðŸ‘ŠðŸ¿ that's You officially part of the swamp GOFUCKYERSEL ðŸ‘ŠðŸ¿	0	0	0
6715	@augietwt just stop before you make it worse. eat your cock and pussy	0	0	0
6716	@sfrantzman Maybe you guys havenâ€™t heard of India? Google plz, world rape capital	0	0	0
6717	RT: Woman who #accused nelly of #rape wants to drop charges. https://t.co/wGStiDydVm October 14, 2017 at 08:27AM #USSupportLLC Jason J Watâ€¦	0	0	0
6718	RT: The woman who #accused nelly of #rape has dropped her case. https://t.co/1meLRpwoUd https://t.co/TsMpIiYpR7 October 14, 2017 at 08:31â€¦	0	0	0
6719	Trying to undermine women speaking out and suggesting women lie about sexual assault. ðŸ˜” Victim blaming and rape apologising. ðŸ˜” https://t.co/JQR4Sex9KD	0	0	0
6720	@tinytwink @m4ttso I'm pre-empting you telling me it has a hole punch and post it notes. That has been filed in my short term memory (not shiny gold ipad book)	0	0	0
6721	@PornkittyP You need to ride my cock	0	0	0
6722	@ShafiNaqiJamie Are you justifying rape because someone just went 'there'	0	0	0
6723	Nelly's rape accuser wants case dropped . . The woman who accused Nelly of rape is refusing toâ€¦ https://t.co/NmkCZixCup	0	0	0
6724	Heartbreak. The final heartbreak. Helps you see what the problem is. What you need to do to get better. I need to fill that hole.	0	0	0
6725	So many Traitor Russian Whores confirmed by you @SenateGOP Whores of Traitor Russian Whore @potus who repays you w/ betrayal as he does all. https://t.co/1Doni0uuFf	0	0	0
6726	Fool me once shame on you. Pussy ho you wont fool me again.	0	0	0
6727	So why wouldn't you [report the rape]? https://t.co/Yk8nvq7GEt	0	0	0
6728	Cheeky twat.. if you broke your ankle slut dropping on acca dance floor id understand because its a passion of yours ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ–•ðŸ–•ðŸ–•ðŸ–•ðŸ–•ðŸ–• https://t.co/w17vMDXEqh	0	0	0
6729	And if you make it past the shotgun in the hall Dial the combination, open the priest hole And if I'm in I'll tell you	0	0	0
6730	@PaulKeeper99 @GuitarMoog @vickyford Yup. You *did say this @vickyford And now you have lied to get yourself out of a hole.	0	0	0
6731	No Woman Is Immune https://t.co/ghP1kHsYs0 #rape #sexualabuse https://t.co/s3RAzWVteT	0	0	0
6732	@OgbeideSmith Agriculture for one. Services and manufacturing too...do you live in a hole?	0	0	0
6733	@KristianJosephs Do you know how traumatizing rape is?	0	0	0
6734	@MazMHussain @mehdirhasan Islam has been at war with infidels 1400 years... do you believe in the rape and murder taught in your Qur'an? if you do not its time to say so. Stop the lies. https://t.co/YXrFWDuCBl	0	0	0
6735	'They say music can alter moods and talk to you, well can it load a gun up for you and cock it too?' - Sing For The Moment	0	0	0
6736	What the fuck Richard you can just shove my milkey seeds into your hole @zeudles	0	0	0
6737	@PMOIndia @narendramodi You are todays saibaba,lord krishna,god ram plz help me or i will commit suicide	0	0	0
6738	@lauren_ash The rape joke about a girl having sex with Sandra's comatose boyfriend was in poor taste, and extremely vile.	0	0	0
6739	@TeamSoloMid Gl on the potential next game. You guys got yourself in a hole. All we can do is support. The rest is up to you guys. Hope is not lost.	0	0	0
6740	@carlfarmer Yeah, but I think RAM is something you canâ€™t ever have enough of. Maybe when you can load the entire HD into memory...	0	0	0
6741	@realDonaldTrump You broke it. A hole.	0	0	0
6742	m all back. Even Crowley. 'Cause after everything you've done, you owe us, you son of a bitch. So you get your ass down here, and you make t	0	0	0
6743	that is very true, any good Psychologist will tell you the same thing. Rape is rape by a more powerful assailant. https://t.co/juHGriHSvQ	0	0	0
6744	hypnotize synthesize love is a lie like a hole in the sky then you die	0	0	0
6745	i can't have a girlfriend my dick's only big enough for one of us	0	0	0
